Id,Yards
833,11.181818181818182
834,2.898721347263371
835,3.253807284081928
836,4.987012987012987
837,7.982354601919818
838,-0.0003558085749866572
839,0.025219089853236194
840,3.9838044308632545
841,1.1150762281197064
842,12.0
843,6.007421150278293
844,7.0
845,5.0
846,14.0
847,34.0
848,1.0
849,11.0
850,7.0
851,-0.974025974025974
852,-0.6000000000000001
853,4.0
854,2.0
855,2.989945538332635
856,3.006775832862789
857,0.0
858,1.0
859,3.9721734868904686
860,-0.012987012987012988
861,3.9718236119688055
862,11.0
863,2.0095904095904094
864,12.0
865,2.0
866,11.922077922077921
867,3.0
868,9.965708448854516
869,10.818181818181818
870,8.0
871,-2.925984878631118
872,1.0
873,3.0
874,9.779220779220779
875,5.0
876,3.909090909090909
877,-2.0
878,2.0
879,-2.0
880,3.002383384405856
881,1.0558441558441558
882,2.052171842218218
883,0.0
884,3.0194228677507753
885,4.991089991089991
886,9.883116883116884
887,2.036309896849322
888,2.0
889,4.995771670190275
890,4.0
891,0.0
892,7.974813065722156
893,3.0
894,2.0
895,4.012987012987013
896,3.0893153522092964
897,4.001810358953216
898,7.0
899,4.0
900,3.8902623727623724
901,2.0
902,23.0
903,10.966942148760332
904,1.0150162337662338
905,1.0
906,3.967269542156208
907,5.981756338899196
908,1.9324076794426015
909,4.004583651642475
910,12.0
911,2.064935064935065
912,1.0
913,3.0
914,8.0
915,0.0
916,1.0
917,2.0
918,0.0
919,0.035752482811306344
920,3.0
921,2.0088945201140325
922,2.9953161592505855
923,2.990602362461659
924,2.064935064935065
925,0.0
926,8.953790395650861
927,8.782986530198425
928,0.06638827881695011
929,3.0081976490285167
930,5.981134654818865
931,2.9823870532266334
932,2.0
933,4.0
934,-2.0
935,3.9896103896103896
936,4.0
937,5.0
938,6.974025974025974
939,7.0
940,-5.909090909090909
941,0.01794289671735386
942,13.987012987012987
943,14.0
944,4.0
945,13.0
946,4.0
947,12.0
948,7.935064935064935
949,11.0
950,-1.0
951,2.0
952,-1.0
953,2.999694423223835
954,3.0
955,2.0
956,4.0
957,5.0
958,4.916088121391355
959,3.038655462184874
960,4.005706936089915
961,2.0
962,0.0
963,0.0
964,4.0
965,7.0
966,3.0
967,8.0
968,5.9910371318822015
969,3.0002691293772044
970,6.908280058434858
971,4.991156059776749
972,5.0
973,7.0
974,-3.0
975,2.0
976,1.9920741810332503
977,20.0
978,13.0
979,3.2296869796869796
980,1.0
981,2.0
982,1.9946254725666488
983,12.896103896103897
984,5.969744541173113
985,-2.0
986,13.0
987,3.0
988,0.0
989,-1.0
990,1.994282447112636
991,0.0
992,-0.0033345033345033343
993,2.5757575757575757
994,4.883116883116883
995,48.0
996,1.0
997,-3.0
998,-0.010175391618690587
999,3.0
1000,2.917716543053258
1001,5.922346158487198
1002,2.006473918238624
1003,1.887111083897559
1004,4.0
1005,-1.0039263062518877
1006,4.000618429189857
1007,3.012987012987013
1008,-3.0
1009,18.142857142857142
1010,4.012987012987013
1011,5.976214564449858
1012,3.0
1013,9.0
1014,1.0
1015,1.0
1016,36.0
1017,7.961038961038961
1018,-3.0
1019,6.0
1020,-0.9395133602030155
1021,7.0
1022,2.960137085137085
1023,25.0
1024,1.0
1025,5.025974025974026
1026,0.06454508135542618
1027,7.012987012987013
1028,6.0
1029,-1.0
1030,19.0
1031,0.9983060417843026
1032,0.9965823650034176
1033,1.0147731089673575
1034,1.0147232373991169
1035,5.0
1036,2.0918227551669113
1037,0.03541912632821723
1038,3.0
1039,2.0
1040,0.0
1041,3.411663807890223
1042,-1.0
1043,3.0
1044,-0.9771872863978127
1045,7.0
1046,9.0
1047,9.0
1048,3.0
1049,-0.8389681714152315
1050,-0.8752065428421084
1051,4.0524294607486455
1052,2.0
1053,3.0
1054,1.9912026253687436
1055,0.7616307742890022
1056,1.0
1057,0.06922121649394376
1058,19.74025974025974
1059,4.02086748203253
1060,1.1168831168831168
1061,5.005738447598913
1062,1.0
1063,2.0
1064,3.0
1065,18.0
1066,0.0
1067,2.0
1068,9.951770743795112
1069,0.0024563960004990865
1070,-2.0
1071,14.0
1072,-3.948051948051948
1073,3.948051948051948
1074,7.044211108040894
1075,4.987012987012987
1076,5.0357909806728705
1077,3.0
1078,10.875383410559289
1079,1.0423997100531988
1080,2.9220779220779223
1081,4.0
1082,1.9859111206628937
1083,10.948051948051948
1084,0.005143371480005144
1085,5.9910371318822015
1086,3.012987012987013
1087,4.0
1088,-3.0
1089,10.768917033379843
1090,6.846915343439816
1091,5.0
1092,11.0
1093,1.0496298268155424
1094,2.023497688751926
1095,1.0
1096,0.1088774239459171
1097,1.0
1098,5.932293079445425
1099,4.0
1100,4.002886002886003
1101,4.0
1102,3.0
1103,3.25974025974026
1104,3.0140044287509724
1105,-4.0
1106,5.98346185064935
1107,3.0
1108,3.0
1109,7.9480519480519485
1110,1.974025974025974
1111,7.0
1112,2.0
1113,4.951566990432537
1114,0.9954028272612344
1115,9.025974025974026
1116,0.05439487271548339
1117,1.0264866712235132
1118,0.03954442201224736
1119,6.0
1120,6.010682865521575
1121,0.0
1122,1.002823263692829
1123,2.0
1124,0.0
1125,16.0
1126,18.0
1127,4.0
1128,0.987012987012987
1129,2.012987012987013
1130,4.987012987012987
1131,2.0
1132,1.1818181818181819
1133,0.0
1134,4.0
1135,1.0
1136,2.994963573012354
1137,1.0
1138,-0.7782400072201754
1139,2.987758465099855
1140,-2.8181818181818183
1141,2.003298289012575
1142,4.943091922083519
1143,21.0
1144,2.0
1145,4.970298199213228
1146,5.025974025974026
1147,2.9981447124304266
1148,3.0
1149,-2.0
1150,2.0
1151,8.0
1152,6.974025974025974
1153,-0.987012987012987
1154,1.0129870129870129
1155,1.0
1156,4.0
1157,18.0
1158,1.0084033613445378
1159,15.0
1160,-1.0169395821569733
1161,3.999166195403781
1162,3.0
1163,10.0
1164,3.9013867488443754
1165,2.9964349376114083
1166,0.0
1167,-4.0
1168,4.025974025974026
1169,3.9740259740259742
1170,1.0
1171,3.0
1172,2.0
1173,3.0
1174,1.0
1175,2.0
1176,6.0
1177,-4.0
1178,0.19651463709964626
1179,1.974025974025974
1180,1.0
1181,1.006916996047431
1182,4.32750134950624
1183,9.0
1184,0.9994645705172022
1185,0.9952176202176203
1186,0.0
1187,3.1012871057513913
1188,4.0
1189,-0.9299530256977065
1190,3.0
1191,1.210475474938285
1192,0.0
1193,3.0
1194,3.0565110565110567
1195,3.0291675537577176
1196,0.0
1197,2.0
1198,2.038961038961039
1199,0.9925280199252803
1200,11.0
1201,6.0
1202,6.996825396825397
1203,1.993030871567457
1204,5.0
1205,0.0
1206,-5.87012987012987
1207,-1.0
1208,0.9482065553494124
1209,4.984036796536797
1210,0.026893460521779107
1211,2.0
1212,-6.0
1213,2.0
1214,0.0
1215,2.0
1216,1.9941642772811603
1217,3.0
1218,-3.0
1219,5.97518492006681
1220,-3.0
1221,2.9626926819052057
1222,-2.0
1223,2.0321353576518453
1224,4.0
1225,8.123965211925965
1226,5.060015242663645
1227,1.0
1228,2.909090909090909
1229,9.313391526506281
1230,4.0
1231,1.0
1232,4.0
1233,12.0
1234,0.9372009569377989
1235,0.024276974981200333
1236,5.977160770264218
1237,21.0
1238,4.0
1239,9.680113079779305
1240,4.0
1241,5.9673797380564295
1242,0.0
1243,3.9798667765684255
1244,-2.0
1245,10.885305473540768
1246,4.0
1247,0.977778714791702
1248,3.123608841489636
1249,8.0
1250,1.0
1251,7.0
1252,11.0
1253,4.0
1254,5.0
1255,2.0259740259740258
1256,3.0
1257,0.0
1258,8.935064935064934
1259,2.9757354163204255
1260,8.988327281637746
1261,1.0209375989863794
1262,2.0
1263,-5.0
1264,6.036865571580598
1265,4.992522628886265
1266,-1.7532467532467533
1267,3.96750847674493
1268,1.0
1269,9.0
1270,4.042660369933097
1271,4.979020979020978
1272,9.0
1273,4.064935064935065
1274,0.17127211787836535
1275,-1.8571428571428572
1276,10.857142857142858
1277,-2.0
1278,3.9928229665071773
1279,0.0
1280,-1.0
1281,2.9936963952677615
1282,5.0
1283,5.0
1284,5.0
1285,5.0360865485096165
1286,1.9754570311429953
1287,2.017997815694994
1288,2.0107438016528922
1289,2.0
1290,3.0190513192467945
1291,6.0
1292,9.0
1293,4.013399299113585
1294,-0.6493506493506493
1295,6.0
1296,2.0027844683171114
1297,-3.6493506493506493
1298,10.0
1299,8.0
1300,-0.9821892393320966
1301,4.991197087431398
1302,8.0
1303,1.134258635680516
1304,4.0
1305,-7.0
1306,-2.86909256877308
1307,26.0
1308,9.0
1309,3.972328923033148
1310,1.974025974025974
1311,10.0
1312,-1.0
1313,3.0
1314,4.0
1315,3.0
1316,-1.9717391416873287
1317,4.009007121910348
1318,4.026355996944232
1319,6.0
1320,8.0
1321,4.004855750310296
1322,-2.946342505757497
1323,0.0
1324,-2.0
1325,1.9870129870129871
1326,5.0
1327,4.0
1328,5.0
1329,0.9781758608145843
1330,3.98325694848072
1331,7.0
1332,2.227317821067821
1333,9.0
1334,8.0
1335,-0.8961038961038961
1336,0.0
1337,2.961038961038961
1338,1.116486370772085
1339,4.0
1340,4.0
1341,3.0007215007215007
1342,5.998556998556999
1343,3.0
1344,3.0707439846974727
1345,3.9838044308632545
1346,0.007575757575757575
1347,0.013515554213228633
1348,-0.9813664596273292
1349,1.954001134638679
1350,5.025974025974026
1351,1.0
1352,1.0
1353,5.12987012987013
1354,0.0
1355,3.961038961038961
1356,-0.9048662181192301
1357,4.012987012987013
1358,10.003387916431395
1359,0.0
1360,5.9906713005304555
1361,4.0
1362,4.363636363636363
1363,14.0
1364,5.098634698634698
1365,6.929848885509669
1366,4.0
1367,2.0
1368,-1.9892805607091324
1369,14.0
1371,3.0
1372,1.0
1373,0.0
1374,3.9972451790633605
1375,7.0
1376,3.0145463778623602
1377,7.8182451694646815
1378,7.0
1379,3.0
1380,4.172427572427573
1381,1.0
1382,2.017353713976216
1383,3.938876902112196
1384,5.983092379318794
1385,4.963421141391734
1386,4.0
1387,0.2727272727272727
1388,3.0
1389,2.013169928662886
1390,3.9740259740259742
1391,0.0
1392,11.0
1393,1.0389610389610389
1394,15.0
1395,4.996366806394374
1396,1.0
1397,5.0
1398,2.987012987012987
1399,2.0
1400,5.9660208643815205
1401,2.987012987012987
1402,34.0
1403,9.0
1404,16.90909090909091
1405,3.0323075539575286
1406,0.0
1407,5.0
1408,2.0107205814659013
1409,3.0
1410,16.0
1411,3.0
1412,4.0
1413,4.985454545454545
1414,3.002120328650941
1415,5.0
1416,6.0
1417,4.9740647440516375
1418,3.9974419519874065
1419,2.9959415584415585
1420,27.7012987012987
1421,10.584149184149183
1422,0.987012987012987
1423,5.907544836116265
1424,3.0024975024975022
1425,-1.0
1426,4.0
1427,3.020609824957651
1428,3.0
1429,1.9944021495745636
1430,3.0
1431,2.005821764442454
1432,16.857142857142858
1433,1.0005285412262155
1434,1.0
1435,4.0
1436,2.0239234449760763
1437,5.009740259740259
1438,-0.9756338899196042
1439,3.0
1440,1.9090909090909092
1441,14.0
1442,4.0
1443,4.0
1444,2.0309128919860626
1445,19.0
1446,7.0
1447,0.08263996710099826
1448,13.779120879120878
1449,21.0
1450,42.5974025974026
1451,3.999166195403781
1452,1.0134112518759313
1453,1.2995573876504387
1454,0.0
1455,7.849624060150376
1456,1.9967121486108828
1457,9.0
1458,-1.9535783365570598
1459,9.0
1460,0.0
1461,13.987012987012987
1462,4.9531333677675145
1463,1.0036650466098318
1464,1.977458177913903
1465,6.0
1466,1.0
1467,1.9107142857142858
1468,-3.0
1469,3.006208643254951
1470,1.0
1471,3.1435686162576917
1472,2.0103084415584416
1473,-1.0
1474,2.0
1475,2.9970238095238098
1476,1.7922077922077921
1477,1.0602048270377449
1478,3.0
1479,1.0277056277056276
1480,3.9747264445156714
1481,-1.0
1482,2.0
1483,14.0
1484,1.0236632736632738
1485,1.0154738878143132
1486,0.9006342494714589
1487,4.0
1488,2.009583986415883
1489,2.057705325442008
1490,-1.0
1491,5.0
1492,5.0
1493,2.0
1494,11.0
1495,8.97238644440137
1496,-1.9350649350649352
1497,2.0
1498,8.924675324675325
1499,1.0
1500,6.0
1501,-1.9924242424242427
1502,2.0016680567139282
1503,3.0
1504,3.0
1505,1.0
1506,4.970484061393153
1507,5.881957521747539
1508,1.0
1509,0.025974025974025976
1510,2.092811140607804
1511,1.0513498089180457
1512,-0.950749733358429
1513,6.0
1514,1.103896103896104
1515,1.9726782651310952
1516,8.0
1517,1.0
1518,5.0
1519,6.0
1520,11.0
1521,1.0
1522,-2.0
1523,2.0
1524,-5.0
1525,4.0
1526,11.0
1527,8.87012987012987
1528,37.0
1529,9.0
1530,1.0
1531,3.0055484421681604
1532,5.0
1533,-1.0
1534,-1.0
1535,1.0455175808593657
1536,5.00141577500068
1537,3.982836129387853
1538,4.0
1539,13.0
1540,2.0
1541,5.0
1542,3.0
1543,1.0
1544,6.0
1545,6.0
1546,-0.9818671894143594
1547,2.0
1548,3.0
1549,11.0
1550,14.0
1551,9.984015984015983
1552,0.20906455156155038
1553,2.0
1554,3.0088547815820545
1555,5.935064935064935
1556,1.0196186791931472
1557,14.0
1558,8.0
1559,2.0
1560,-2.0
1561,8.0
1562,1.0
1564,0.0006493506493506494
1565,1.006679035250464
1566,1.045270249596154
1567,-9.0
1568,1.9921473874962246
1569,3.0
1570,4.0
1571,9.99685163321527
1572,5.0
1573,5.883116883116883
1574,-2.0
1575,0.0
1576,2.0
1577,0.9953238251110591
1578,3.976306503108721
1579,25.0
1580,3.0078624078624077
1581,18.0
1582,3.051642475171887
1583,8.0
1584,3.991400491400491
1585,5.090909090909091
1586,4.996554465942221
1587,3.0
1588,26.68831168831169
1589,1.0
1590,-2.0
1591,2.0
1592,14.0
1593,4.0
1594,3.0
